"replication","nobs","model","combo","kernel","criterion","logISE","logIAE","bandwidth","time_min"
61,125,2,5,"Wishart","lcv",0.00246723268016326,0.520385920225351,0.0692245957269912,35.262008190155
61,125,3,1,"smlnorm","lcv",27.9824049480778,0.469254663792973,0.140570005252666,4.03962709506353
61,125,3,2,"Wishart","lscv",33.4944769866071,0.473260673288402,0.0881628886612071,20.268456753095
61,125,3,3,"smnorm","lcv",121.163041622563,1.11564546397444,0.0225235559730938,1.02499974568685
61,125,3,4,"smlnorm","lscv",28.7482004336493,0.472785288023065,0.146656444609715,3.93115578889847
61,125,3,5,"Wishart","lcv",32.6208456603349,0.468655522467275,0.0846534948753041,21.6280586719513
61,125,4,1,"smlnorm","lcv",4.30226768879659,0.328188317661324,0.14491744509261,4.11733940442403
61,125,4,2,"Wishart","lscv",3.86979155043916,0.352393340381781,0.0483138656232051,30.9783149083455
61,125,4,3,"smnorm","lcv",29.9702372059687,0.832423772860465,0.0204411819168638,1.33644421497981
61,125,4,4,"smlnorm","lscv",3.32032125046979,0.316558140528438,0.118273444703825,5.00306771993637
61,125,4,5,"Wishart","lcv",5.20308836355362,0.356574830843419,0.0644892745715772,20.9605083227158
61,125,5,1,"smlnorm","lcv",0.0162751234451598,0.431186009884965,0.670380031173847,2.96524699529012
61,125,5,2,"Wishart","lscv",0.0131160566307941,0.606777451176595,0.234020709128217,25.3260035951932
61,125,5,3,"smnorm","lcv",0.0623294546232648,0.952028073569753,9.99994183702968,0.298146084944407
61,125,5,4,"smlnorm","lscv",0.0145902953181107,0.417199778331958,0.59107649045903,3.35975349346797
61,125,5,5,"Wishart","lcv",0.0135738726063388,0.63135235097921,0.24954611446806,23.0313530246417
61,125,6,1,"smlnorm","lcv",NA,0.525543634414518,1.38251126187143,4.30499224265416
61,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.323884721597036
61,125,6,3,"smnorm","lcv",NA,0.955357699025216,0.477019629241002,0.383376030127207
61,125,6,4,"smlnorm","lscv",NA,0.475676760503876,0.829616439827656,6.66750559409459
61,125,6,5,"Wishart","lcv",NA,NA,2.80593257020016,0.157758263746897
62,125,1,1,"smlnorm","lcv",0.00298635909986112,0.486747045508071,0.232234089268528,6.93588022391001
62,125,1,2,"Wishart","lscv",0.00249219296745509,0.640515346350952,0.137685626399426,30.770546289285
62,125,1,3,"smnorm","lcv",0.00494531995424064,0.670941924391718,1.66870003750763,2.70556041399638
62,125,1,4,"smlnorm","lscv",0.00405185909878259,0.468384139089124,0.146699334415194,11.6381254474322
62,125,1,5,"Wishart","lcv",0.0028049649473125,0.593553410340634,0.113758443315484,38.0829376618067
62,125,2,1,"smlnorm","lcv",0.000642986484816522,0.371370381421611,0.170454393162419,6.13174103101095
62,125,2,2,"Wishart","lscv",0.000955287681253751,0.500492336597919,0.0981977207396693,21.0960403720538
62,125,2,3,"smnorm","lcv",0.00192666635632067,0.476528266715365,1.7380105298752,2.58197801510493
62,125,2,4,"smlnorm","lscv",0.000765812436138188,0.36753689217277,0.146512404017259,6.83020691474279
62,125,2,5,"Wishart","lcv",0.00103242420938036,0.447172870499388,0.0740623310014182,27.9498930215836
62,125,3,1,"smlnorm","lcv",13.6788807863023,0.379237800469346,0.121595258189158,5.01511346499125
62,125,3,2,"Wishart","lscv",11.588344994218,0.444576547733882,0.0525711348020716,33.4601699550947
62,125,3,3,"smnorm","lcv",123.171443994007,1.13992573801537,0.0315753631617202,0.958522093296051
62,125,3,4,"smlnorm","lscv",13.8215200072664,0.425690578804146,0.0803536309257015,6.62777920564016
62,125,3,5,"Wishart","lcv",13.3105535969475,0.411152838325198,0.0750918762352647,22.0634588042895
62,125,4,1,"smlnorm","lcv",6.23607732185856,0.391447248118565,0.139433493607623,3.85586081345876
62,125,4,2,"Wishart","lscv",6.09419113115886,0.394650094680307,0.0453714496243185,31.4708951115608
62,125,4,3,"smnorm","lcv",25.5258218501746,0.772297988357086,0.0118343917061576,1.38678985039393
62,125,4,4,"smlnorm","lscv",5.62793771626331,0.392349938804059,0.096195869266614,5.77087196509043
62,125,4,5,"Wishart","lcv",6.76293872173986,0.383382695920854,0.0653186981354544,19.605375123024
62,125,5,1,"smlnorm","lcv",0.0933605819002467,0.335528794538711,0.460365471141751,5.49604550997416
62,125,5,2,"Wishart","lscv",0.0319563791463775,1.01674356770956,0.468852859905515,19.9913668831189
62,125,5,3,"smnorm","lcv",0.0617266080972454,0.934272005692116,8.67067893821918,0.490847512086233
62,125,5,4,"smlnorm","lscv",0.118952402087562,0.365053888717489,0.354530000602767,7.12567692200343
62,125,5,5,"Wishart","lcv",0.0562069010414512,0.497021289152014,0.224127276775782,25.4650384982427
62,125,6,1,"smlnorm","lcv",NA,0.627323100293958,2.20621154672742,3.26691232124964
62,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.246217207113902
62,125,6,3,"smnorm","lcv",NA,0.969831443274598,0.537118230204459,0.323560277620951
62,125,6,4,"smlnorm","lscv",NA,0.475151330661095,0.958852638337707,6.03247135877609
62,125,6,5,"Wishart","lcv",NA,NA,9.9999552278792,0.210194110870361
63,125,1,1,"smlnorm","lcv",0.00225663561472845,0.440564572133031,0.235847546982322,6.8034863670667
63,125,1,2,"Wishart","lscv",0.00254867223689444,0.732601905656029,0.189355851015443,18.1598619739215
63,125,1,3,"smnorm","lcv",0.00483753977058009,0.647398755744363,1.52132642451626,2.91812389294306
63,125,1,4,"smlnorm","lscv",0.00336185558566977,0.439135710126168,0.150606433104551,10.3274245301882
63,125,1,5,"Wishart","lcv",0.00254797624596877,0.714070358981934,0.182087064119773,19.1414141615232
63,125,2,1,"smlnorm","lcv",0.00148089137959861,0.431177622241373,0.179131148547139,6.42028527259827
63,125,2,2,"Wishart","lscv",0.00153800356046925,0.496334854240048,0.0810394834435409,35.33377815485
63,125,2,3,"smnorm","lcv",0.00181821839632907,0.461374847131225,1.56516518121064,2.64297658999761
63,125,2,4,"smlnorm","lscv",0.00241034946721015,0.453880541996452,0.115193938232211,9.5847358862559
63,125,2,5,"Wishart","lcv",0.00127814438099772,0.529422210843254,0.100770388282915,27.0449430584908
63,125,3,1,"smlnorm","lcv",30.3073835316245,0.418614146168937,0.155327977397046,3.74008604288101
63,125,3,2,"Wishart","lscv",26.7101609042293,0.394911054799723,0.0728941733741816,25.9858564138412
63,125,3,3,"smnorm","lcv",124.61259055281,1.1625373419598,0.0446845597679231,0.691574613253276
63,125,3,4,"smlnorm","lscv",27.2107740930652,0.401904004286479,0.121568561506683,4.72261380751928
63,125,3,5,"Wishart","lcv",29.0769950076574,0.404345810481199,0.0870785451974505,21.7594081242879
63,125,4,1,"smlnorm","lcv",3.45224207888812,0.333476303980632,0.124958138345834,4.95623035033544
63,125,4,2,"Wishart","lscv",5.2098803377884,0.389055823560033,0.0420241214377135,36.4578855077426
63,125,4,3,"smnorm","lcv",35.8277763630534,0.932761311267152,0.0551454646914726,0.739711531003316
63,125,4,4,"smlnorm","lscv",3.19139902457977,0.358614807061677,0.0850804171142186,7.33378659486771
63,125,4,5,"Wishart","lcv",5.97680256086689,0.360149351311499,0.0612100764181682,22.0575452208519
63,125,5,1,"smlnorm","lcv",0.0402092508561797,0.364827984161236,0.668466068096116,3.47101258834203
63,125,5,2,"Wishart","lscv",0.0273849329298831,0.977149873386029,0.429518924150662,19.4180818835894
63,125,5,3,"smnorm","lcv",0.0622400924818551,0.950583297039892,9.99994203843381,0.318146097660065
63,125,5,4,"smlnorm","lscv",0.0395307450250478,0.350786077309922,0.576182263083016,4.06795748869578
63,125,5,5,"Wishart","lcv",0.0303753604431303,0.571249020984468,0.219806761333965,23.7874720017115
63,125,6,1,"smlnorm","lcv",NA,0.506993957243078,1.45703685673987,4.54343318939209
63,125,6,2,"Wishart","lscv",NA,NA,9.9999489250941,0.313875166575114
63,125,6,3,"smnorm","lcv",NA,0.863145006870728,0.17805966529067,0.510070510705312
63,125,6,4,"smlnorm","lscv",NA,0.474031946993404,0.703345322376752,7.42136516968409
63,125,6,5,"Wishart","lcv",NA,NA,5.46897615079309,0.172787173589071
64,125,1,1,"smlnorm","lcv",0.00239493746497281,0.497323059220078,0.231391464862731,6.11502170562744
64,125,1,2,"Wishart","lscv",0.00187045160873064,0.701628877997795,0.169117829531153,21.7165545543035
64,125,1,3,"smnorm","lcv",0.00517715326241591,0.682675812016726,2.05849235524133,2.16896949211756
64,125,1,4,"smlnorm","lscv",0.00312704935024556,0.490210685091339,0.148049157726234,9.6267758568128
64,125,1,5,"Wishart","lcv",0.00197669991000043,0.60162746873282,0.119087365033658,30.6875407497088
64,125,2,1,"smlnorm","lcv",0.0023014490320265,0.450522494995142,0.188991950319339,5.23982927799225
64,125,2,2,"Wishart","lscv",0.00157238622499668,0.584416335522235,0.112741202281057,20.5305459658305
64,125,2,3,"smnorm","lcv",0.00214401287453399,0.472468789688886,1.91673981466104,2.50797291994095
64,125,2,4,"smlnorm","lscv",0.00262127411119343,0.44232455557996,0.157646582936726,6.15488655964533
64,125,2,5,"Wishart","lcv",0.00185220214104054,0.535972374674419,0.089262039238941,25.0748435815175
64,125,3,1,"smlnorm","lcv",16.1053211494138,0.333634372013694,0.156436821300878,3.64251959323883
64,125,3,2,"Wishart","lscv",20.2445555861197,0.41597192080829,0.0439138076631473,34.9338803609212
64,125,3,3,"smnorm","lcv",116.355261908664,1.0740268176558,0.0151801069620607,1.0634933869044
64,125,3,4,"smlnorm","lscv",15.4219908322917,0.371533134772938,0.0835740094451114,6.1770615418752
64,125,3,5,"Wishart","lcv",20.2155598967159,0.345287531622458,0.0747980182680111,19.8016319791476
64,125,4,1,"smlnorm","lcv",6.6718553470402,0.429086575906095,0.179497379892072,3.29155898491542
64,125,4,2,"Wishart","lscv",3.22870642272257,0.378860409888902,0.0398009033918627,47.1539464751879
64,125,4,3,"smnorm","lcv",35.3702447330692,0.924888110929591,0.0520749226351377,0.808949152628581
64,125,4,4,"smlnorm","lscv",4.04087498652677,0.380197757331001,0.0972658866555022,6.3955854733785
64,125,4,5,"Wishart","lcv",4.80586226537092,0.368804977134612,0.0783356849568039,19.2263700087865
64,125,5,1,"smlnorm","lcv",0.0627306554143327,0.519065620609569,0.998702140588146,2.87815124591192
64,125,5,2,"Wishart","lscv",0.0480920005244962,NA,0.942084242996109,3.05539540052414
64,125,5,3,"smnorm","lcv",0.0622761306713234,0.953525080884857,9.99995514934387,0.337952490647634
64,125,5,4,"smlnorm","lscv",0.100296755550765,0.452665014103174,0.370418269714132,7.45815757513046
64,125,5,5,"Wishart","lcv",0.0508214319208027,NA,0.56526165269691,18.3028595685959
64,125,6,1,"smlnorm","lcv",NA,0.497842509806899,1.30896539125881,4.53492691914241
64,125,6,2,"Wishart","lscv",NA,NA,2.67892092586523,0.183300773302714
64,125,6,3,"smnorm","lcv",NA,0.947353539665091,0.335802960004249,0.43328021367391
64,125,6,4,"smlnorm","lscv",NA,0.454190441954458,0.824730616019622,6.12133765220642
64,125,6,5,"Wishart","lcv",NA,NA,1.76704430948706,0.161968954404195
65,125,1,1,"smlnorm","lcv",0.00172284241356793,0.423516254763997,0.203413426530363,7.36242076953252
65,125,1,2,"Wishart","lscv",0.00176073304433571,0.611519012458322,0.136838868851456,24.0670914967855
65,125,1,3,"smnorm","lcv",0.00437848394922653,0.697548976353351,1.12833274814365,3.22142509222031
65,125,1,4,"smlnorm","lscv",0.00292818983517509,0.427749340260623,0.128517595488634,10.532703991731
65,125,1,5,"Wishart","lcv",0.00186172577177681,0.570808393272822,0.11801130584371,26.4926137367884
65,125,2,1,"smlnorm","lcv",0.00105426232935156,0.39868152810393,0.21397237584804,4.80494052171707
65,125,2,2,"Wishart","lscv",0.00117344325833906,0.626167151587658,0.139937516227578,15.2906793753306
65,125,2,3,"smnorm","lcv",0.00214019822086846,0.494826751727535,1.96687849298665,2.0916228890419
65,125,2,4,"smlnorm","lscv",0.0012623819507673,0.372800608847384,0.165128021332694,6.17970663706462
65,125,2,5,"Wishart","lcv",0.00116287691055078,0.519430130619258,0.100964439860635,21.7260387102763
65,125,3,1,"smlnorm","lcv",16.288822758182,0.384154672367863,0.123814188700939,4.67646773656209
65,125,3,2,"Wishart","lscv",17.7222577795865,0.398848436418979,0.0610563026075771,30.4833968400955
65,125,3,3,"smnorm","lcv",122.648462022024,1.12905114228322,0.0288601031599301,0.867891108989716
65,125,3,4,"smlnorm","lscv",15.3869039196919,0.420515177769578,0.0778217628317013,7.4423170765241
65,125,3,5,"Wishart","lcv",19.6022040125792,0.388876827462765,0.0719944798941871,26.0041015863419
65,125,4,1,"smlnorm","lcv",7.32419700084969,0.41677438805517,0.138275209300809,3.39673949082692
65,125,4,2,"Wishart","lscv",8.31548288633812,0.454857027180866,0.0613082994672767,18.9152592261632
65,125,4,3,"smnorm","lcv",30.4763709262767,0.868191730686676,0.0189060566349117,1.10247909228007
65,125,4,4,"smlnorm","lscv",7.52296335316388,0.420603318064333,0.143704858045718,3.33287825981776
65,125,4,5,"Wishart","lcv",8.92247583610636,0.46568615228162,0.0680909114344914,15.9508101423581
65,125,5,1,"smlnorm","lcv",0.0415953410689551,0.437945331768244,0.739006610095971,2.9324830810229
65,125,5,2,"Wishart","lscv",0.0382406351018935,1.0034679556555,0.461271377130498,23.8757102966309
65,125,5,3,"smnorm","lcv",0.0621105332894053,0.943430608700073,9.99994478074315,0.308456007639567
65,125,5,4,"smlnorm","lscv",0.0467902329335514,0.42380560933031,0.446783186521646,4.61043872435888
65,125,5,5,"Wishart","lcv",0.0376554330517774,1.05980297354669,0.482747020859813,23.3279333353043
65,125,6,1,"smlnorm","lcv",NA,0.588523818086845,1.56202039096278,4.31365549166997
65,125,6,2,"Wishart","lscv",NA,NA,9.99994755618983,0.310919578870138
65,125,6,3,"smnorm","lcv",NA,0.896038288965245,0.253568705744322,0.573871779441834
65,125,6,4,"smlnorm","lscv",NA,0.529100062106935,0.968233045381205,6.0344796816508
65,125,6,5,"Wishart","lcv",NA,NA,1.38182719458337,0.208587022622426
66,125,1,1,"smlnorm","lcv",0.0011154780470713,0.435125792014635,0.227643260002011,7.12453771829605
66,125,1,2,"Wishart","lscv",0.00160666201068371,0.655557150313454,0.15974724618501,24.3125150879224
66,125,1,3,"smnorm","lcv",0.00560782295557862,0.711135021256008,3.09639265855792,1.54220297733943
66,125,1,4,"smlnorm","lscv",0.00114442606422244,0.428686683994845,0.206330032144832,7.72722673416138
66,125,1,5,"Wishart","lcv",0.00152294618874943,0.560804702613134,0.116075630984356,33.0278086304665
66,125,2,1,"smlnorm","lcv",0.00116440799079184,0.483083848387979,0.203296914047967,4.72604445616404
66,125,2,2,"Wishart","lscv",0.00135316473743389,0.682174244235885,0.127411864014143,17.4626183072726
66,125,2,3,"smnorm","lcv",0.00218704001905634,0.537406427871905,1.66975516529345,2.69854513406754
66,125,2,4,"smlnorm","lscv",0.00125309685074442,0.470375883720841,0.177708483150102,5.57425561745961
66,125,2,5,"Wishart","lcv",0.0013912519919586,0.596710548265863,0.0906946536939647,25.4484567284584
66,125,3,1,"smlnorm","lcv",16.7674352370349,0.398927280285061,0.156406169993549,4.29987962643305
66,125,3,2,"Wishart","lscv",19.323360343405,0.457687328717454,0.0435292318442124,51.2840032617251
66,125,3,3,"smnorm","lcv",123.041107533887,1.20409835100093,0.167216241766138,0.461053725083669
66,125,3,4,"smlnorm","lscv",14.4869032410627,0.448747338941479,0.072671720770932,9.98294115463893
66,125,3,5,"Wishart","lcv",25.2686343413182,0.41813705646225,0.0946310608164878,20.1269187966983
66,125,4,1,"smlnorm","lcv",4.96607547671635,0.430082013441157,0.139325590938855,3.57418648401896
66,125,4,2,"Wishart","lscv",2.81685879990638,0.411587932726311,0.0458304032333071,30.2841989278793
66,125,4,3,"smnorm","lcv",28.9960204195582,0.851271346400668,0.0193690399788126,1.05600420236588
66,125,4,4,"smlnorm","lscv",4.04211754537569,0.419963578168934,0.106075794818543,4.63025315205256
66,125,4,5,"Wishart","lcv",3.77409802866695,0.410512221068116,0.0657328576379387,19.8122097452482
66,125,5,1,"smlnorm","lcv",0.0315410861913032,0.439982097202223,0.664923408826753,3.21353168090185
66,125,5,2,"Wishart","lscv",0.0337985605995842,0.932845301059402,0.395094390593212,23.1650152921677
66,125,5,3,"smnorm","lcv",0.0622734679094396,0.948621483320942,9.99993456407132,0.426500944296519
66,125,5,4,"smlnorm","lscv",0.0456278239774809,0.429441149376098,0.389907139203191,6.06830497185389
66,125,5,5,"Wishart","lcv",0.0358379892729071,0.761254165449791,0.309666635224842,21.2811153928439
66,125,6,1,"smlnorm","lcv",5662.66039357321,0.581703424315277,1.83638205306293,3.32561873992284
66,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.313983285427094
66,125,6,3,"smnorm","lcv",NA,0.89539840117526,0.213517726970824,0.564305420716604
66,125,6,4,"smlnorm","lscv",NA,0.495823350358232,0.799825298830692,5.95857054789861
66,125,6,5,"Wishart","lcv",NA,NA,9.99994918757852,0.281717709700266
67,125,1,1,"smlnorm","lcv",0.00330471213442996,0.547788046918503,0.273176915632929,5.83302947680155
67,125,1,2,"Wishart","lscv",0.00356480777689165,0.835102246046535,0.196411319273153,20.338712032636
67,125,1,3,"smnorm","lcv",0.00534661995812495,0.666804725187331,1.79798509195178,2.69862608512243
67,125,1,4,"smlnorm","lscv",0.00563917018008772,0.555706694246066,0.123311411652131,13.1072626392047
67,125,1,5,"Wishart","lcv",0.00380265279379832,0.708657432133748,0.137208047359208,28.7389394601186
67,125,2,1,"smlnorm","lcv",0.00274040126049406,0.411011807541566,0.185271522599608,5.2873163819313
67,125,2,2,"Wishart","lscv",0.00177923717450128,0.588773305095484,0.131613952764895,16.3290882945061
67,125,2,3,"smnorm","lcv",0.00185700103821839,0.433237035946436,1.96119107178444,2.36420323053996
67,125,2,4,"smlnorm","lscv",0.00273919972226149,0.411038824882098,0.185377976938338,5.28468616803487
67,125,2,5,"Wishart","lcv",0.00246561994862053,0.481046094644837,0.0864249961926385,27.2002856969833
67,125,3,1,"smlnorm","lcv",27.5101805960497,0.451548827543238,0.161565817142271,3.26510622501373
67,125,3,2,"Wishart","lscv",22.6444526349634,0.400179568605158,0.0757120412951678,22.4372753103574
67,125,3,3,"smnorm","lcv",122.839766611584,1.13515940478045,0.0295529282382093,0.733652345339457
67,125,3,4,"smlnorm","lscv",25.9865850365836,0.441529416808227,0.149442282874779,3.4952365398407
67,125,3,5,"Wishart","lcv",24.7085212657055,0.41371411388523,0.0858023957283936,19.1749899427096
67,125,4,1,"smlnorm","lcv",9.72716934593466,0.422780510449496,0.171354809513064,3.37252420186996
67,125,4,2,"Wishart","lscv",10.4202575294603,0.495668571601666,0.0300810592918161,53.3684454242388
67,125,4,3,"smnorm","lcv",36.8105549052963,0.954165966081657,0.0696728929105522,0.720735164483388
67,125,4,4,"smlnorm","lscv",8.3458291053486,0.405701003090213,0.0951656751672709,6.11341694196065
67,125,4,5,"Wishart","lcv",9.44316503039859,0.423855833390954,0.0732109348679186,17.6354065219561
67,125,5,1,"smlnorm","lcv",0.0365287958190159,0.409053592477681,0.81042717221728,3.28444263935089
67,125,5,2,"Wishart","lscv",0.0306509355455778,1.01725138810553,0.445104837062275,24.2485194285711
67,125,5,3,"smnorm","lcv",0.0622459798812562,0.941992844331485,9.99995531440086,0.301691190401713
67,125,5,4,"smlnorm","lscv",0.0551148362661601,0.415573234159486,0.325088930420964,7.82799151738485
67,125,5,5,"Wishart","lcv",0.033847891326321,0.635701289433004,0.261188763957417,24.8045159180959
67,125,6,1,"smlnorm","lcv",NA,0.53014668174648,1.74131099660407,3.52531116406123
67,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.317496649424235
67,125,6,3,"smnorm","lcv",NA,0.973387132806402,0.589630724651787,0.291062800089518
67,125,6,4,"smlnorm","lscv",NA,0.434026487807084,0.684948160672107,7.85284185409546
67,125,6,5,"Wishart","lcv",NA,NA,9.99996635987018,0.286286799112956
68,125,1,1,"smlnorm","lcv",0.00219768737988887,0.574250262378563,0.227257959912464,5.81840465863546
68,125,1,2,"Wishart","lscv",0.00226651446373249,0.759355920239032,0.148191448003469,22.2577206412951
68,125,1,3,"smnorm","lcv",0.00568551010520612,0.779422282585065,2.4963604593459,1.99218018054962
68,125,1,4,"smlnorm","lscv",0.00295289073600126,0.573742171685917,0.146902525243762,8.73645267883937
68,125,1,5,"Wishart","lcv",0.00226436822041996,0.728634755919597,0.131688194697642,25.7486167788506
68,125,2,1,"smlnorm","lcv",0.00212323580304605,0.410470918578323,0.159915446717316,6.10457325776418
68,125,2,2,"Wishart","lscv",0.00156526354546838,0.666829139077833,0.142856796235727,14.6922146042188
68,125,2,3,"smnorm","lcv",0.00230750055513538,0.522472142414428,2.03792272505826,2.16953742901484
68,125,2,4,"smlnorm","lscv",0.00240920504604958,0.411497380564902,0.139040511895701,7.17929610013962
68,125,2,5,"Wishart","lcv",0.0020517495691497,0.513111978564124,0.0749865066664106,27.5312287648519
68,125,3,1,"smlnorm","lcv",29.4017770200975,0.514791169093613,0.105975360748996,4.63266127109528
68,125,3,2,"Wishart","lscv",30.2036504116034,0.553241684069832,0.0519815779258892,31.3628141283989
68,125,3,3,"smnorm","lcv",115.403467502071,1.06424633672382,0.0112662757759993,1.39621306260427
68,125,3,4,"smlnorm","lscv",28.9408855875219,0.525406234174596,0.088805951479187,5.34981593290965
68,125,3,5,"Wishart","lcv",33.882451096373,0.54829490983875,0.0777719785311505,18.8662127097448
68,125,4,1,"smlnorm","lcv",5.84679163879049,0.455381035325736,0.166638848595283,3.19455426534017
68,125,4,2,"Wishart","lscv",4.13784979131878,0.42408337772325,0.0495341935335673,31.2743728876114
68,125,4,3,"smnorm","lcv",38.6001574043274,1.02120687542802,0.129506376161498,0.62342525323232
68,125,4,4,"smlnorm","lscv",4.09476095367802,0.423218365969872,0.112370472989465,4.81301402250926
68,125,4,5,"Wishart","lcv",6.59759079907582,0.460818618074351,0.084723471433146,15.8315674503644
68,125,5,1,"smlnorm","lcv",0.121831095770328,0.365704687242198,0.546026990544801,4.73356141249339
68,125,5,2,"Wishart","lscv",0.0409925606581256,NA,0.669674484879541,5.94044639269511
68,125,5,3,"smnorm","lcv",0.0616135005647322,0.924282209644318,8.12815813928492,0.337407386302948
68,125,5,4,"smlnorm","lscv",0.172007962087873,0.398282231597019,0.362124615534378,6.82877500851949
68,125,5,5,"Wishart","lcv",0.0805694915731655,0.621210910932942,0.277854004991115,25.7020123839378
68,125,6,1,"smlnorm","lcv",NA,0.495417225983289,1.38763002018117,5.13162151972453
68,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.245028698444366
68,125,6,3,"smnorm","lcv",NA,0.942922449208941,0.579007069515181,0.318303159872691
68,125,6,4,"smlnorm","lscv",NA,0.463844565172508,0.650525783468946,9.2797812183698
68,125,6,5,"Wishart","lcv",NA,NA,1.71478154212529,0.177498165766398
69,125,1,1,"smlnorm","lcv",0.00191148072650881,0.493125967621223,0.261991596337891,6.1702197710673
69,125,1,2,"Wishart","lscv",0.00236761140739536,0.698214391490969,0.164737953471412,22.8749177098274
69,125,1,3,"smnorm","lcv",0.00471282586384662,0.649859185832389,1.35707064757358,2.78459498882294
69,125,1,4,"smlnorm","lscv",0.00256007672797573,0.470270880374197,0.155250782352345,9.43715765078863
69,125,1,5,"Wishart","lcv",0.00231457572032892,0.66054684607706,0.147729490087505,26.1621339122454
69,125,2,1,"smlnorm","lcv",0.00220151724520064,0.494651185694098,0.229138904829624,4.62940729856491
69,125,2,2,"Wishart","lscv",0.00146276468234543,0.694906629355521,0.160868890642351,16.7486531853676
69,125,2,3,"smnorm","lcv",0.00172466802375092,0.485722884545203,1.69865103428912,2.39020980199178
69,125,2,4,"smlnorm","lscv",0.00260209542147173,0.476368295306383,0.181645978379149,5.64670473337173
69,125,2,5,"Wishart","lcv",0.0016673970734878,0.580261116293379,0.111239557954696,21.8790200511614
69,125,3,1,"smlnorm","lcv",24.8575128953093,0.444619731376037,0.166138916787285,3.96386038859685
69,125,3,2,"Wishart","lscv",24.2293470797222,0.458842099346005,0.0476624308727161,46.739302666982
69,125,3,3,"smnorm","lcv",127.109214416244,1.18721407556657,0.070405076686026,0.712670934200287
69,125,3,4,"smlnorm","lscv",20.8080793277068,0.433287983439349,0.0889611265934837,7.44167564312617
69,125,3,5,"Wishart","lcv",30.3009541635858,0.449936810102505,0.0959687061801473,17.7944678227107
69,125,4,1,"smlnorm","lcv",8.19066020493345,0.448809429848778,0.179504290671762,3.2546955704689
69,125,4,2,"Wishart","lscv",6.13927602643163,0.456998103139811,0.0404487810631408,37.724018963178
69,125,4,3,"smnorm","lcv",39.1216651139405,1.03971547595279,0.172631450350314,0.544587830702464
69,125,4,4,"smlnorm","lscv",5.741248896405,0.410084419617184,0.110465406038027,5.36249408721924
69,125,4,5,"Wishart","lcv",8.69423835463233,0.471335841692727,0.077693695245706,16.1780795017878
69,125,5,1,"smlnorm","lcv",0.0251275303221511,0.358562898612514,0.58534703619232,3.66814190944036
69,125,5,2,"Wishart","lscv",0.0171939072915805,0.684627951012052,0.320579936523874,16.2876707394918
69,125,5,3,"smnorm","lcv",0.0599564476808634,0.895028807163283,5.18363387472646,0.349538107713064
69,125,5,4,"smlnorm","lscv",0.0243351132679777,0.35401249052199,0.536596020636775,4.11146822770437
69,125,5,5,"Wishart","lcv",0.0169601614887404,0.487701719101497,0.202096562853894,32.7006156841914
69,125,6,1,"smlnorm","lcv",NA,0.439803650739461,1.24765246266761,4.75497601826986
69,125,6,2,"Wishart","lscv",NA,NA,9.99994039198622,0.321624569098155
69,125,6,3,"smnorm","lcv",NA,1.08160816523071,8.4355149405742,0.160292140642802
69,125,6,4,"smlnorm","lscv",NA,0.402774546103846,0.692826588784608,8.83739732106527
69,125,6,5,"Wishart","lcv",NA,NA,2.70580926209369,0.164381023248037
70,125,1,1,"smlnorm","lcv",0.00702065604109319,0.540788834709386,0.262904353373036,5.2372366309166
70,125,1,2,"Wishart","lscv",0.00338991428943821,0.961299354712368,0.293106342324066,16.5576308528582
70,125,1,3,"smnorm","lcv",0.00539792738677505,0.702782175062853,2.72729070711217,1.9426535487175
70,125,1,4,"smlnorm","lscv",0.00883599400834409,0.516304068156899,0.197331180003737,6.45269050598145
70,125,1,5,"Wishart","lcv",0.00487226541148871,0.619627751330913,0.129833380354305,28.4222993214925
70,125,2,1,"smlnorm","lcv",0.000569258514262647,0.345118659614585,0.195572769101983,5.97255677382151
70,125,2,2,"Wishart","lscv",0.000927537035943327,0.47544108253757,0.106204443105657,21.9521749059359
70,125,2,3,"smnorm","lcv",0.00204151726180511,0.455300727086705,2.29857441928756,2.0800106883049
70,125,2,4,"smlnorm","lscv",0.000637316136515196,0.342599559748777,0.180753573904806,6.63710137605667
70,125,2,5,"Wishart","lcv",0.00096179703324773,0.441060377043302,0.0923121736403818,26.0163132747014
70,125,3,1,"smlnorm","lcv",35.4023872055105,0.491953571762351,0.190763127617262,3.0241952141126
70,125,3,2,"Wishart","lscv",38.2089162492578,0.504279666110196,0.0904396611437059,16.9462403655052
70,125,3,3,"smnorm","lcv",126.09025882634,1.17427695179997,0.0490827518132121,0.770673859119415
70,125,3,4,"smlnorm","lscv",31.1854885078236,0.462177982040791,0.154900207159734,3.50955047210058
70,125,3,5,"Wishart","lcv",40.9640208320382,0.528077914671695,0.101168969827985,15.2363272031148
70,125,4,1,"smlnorm","lcv",5.61879392026028,0.423575446244882,0.113686023077737,4.62848400274912
70,125,4,2,"Wishart","lscv",6.61029856748877,0.504494761865391,0.0367210953395479,33.443440369765
70,125,4,3,"smnorm","lcv",33.0971666896998,0.894809536456361,0.0286456917345797,0.95112186272939
